,107
487,1.069374177406572
488,1.07543559993675
489,1.0073640812800169
490,1.0334795985030591
491,1.0388481882219773
492,1.014314916316937
493,1.1292112069900537
494,1.0081532749385358
495,1.006636719608758
496,0.9550170918949797
497,1.2075387710837013
498,1.0120637031053668
499,1.0248005186008569
500,0.9258887789818272
501,1.044195101417733
502,1.0338256019616088
503,0.9944922979422111
504,0.9928562427311559
505,1.0231624460171642
506,1.0041735311558984
507,1.0107489325868733
508,1.0142029391771028
509,1.003195960110523
510,1.0666665955741188
511,0.9859682630899278
512,1.127352836948889
513,1.0794564967751306
514,1.093663403349879
515,1.076453890476238
516,1.023048455715451
517,0.9661383808339808
518,1.0313609601711915
519,1.0099918721581964
520,0.9285088660398563
521,1.0683061618713068
522,1.0882751771298167
523,0.9906628234467116
524,1.07663739608575
525,0.9831051811204501
526,1.0463729975555554
527,1.0399992713532942
528,1.0973930338820428
529,1.1199946813892638
530,1.0019801834449789
531,1.028155482490774
532,0.9981948409146721
533,0.9771520292857293
534,1.0325255348432116
535,1.0329281210770627
536,1.028101894484615
537,1.0118941834747286
538,1.029776125928864
539,1.0085203323476555
540,1.0991971825381333
541,1.160998415494031
542,1.0031317242301623
543,0.9832493798028731
544,0.9701888180152279
545,0.9969775711406896
546,1.0287512393707214
547,1.0882514363738216
548,1.0531401966134308
549,1.007775424230892
550,1.0921118688259666
551,1.0672058272316562
552,0.9824573034443683
553,1.0599202199951943
554,1.1767061387077267
555,1.0341364489374125
556,0.9534169200076599
557,0.9835561597032016
558,1.1005193315006006
559,1.1197801852446359
560,1.0968736273048623
561,0.899001796177127
562,1.0185252832697405
563,1.1228766105705295
564,1.041279168002013
565,1.0308486576757485
566,1.0644739506321137
567,1.079412554936021
568,1.0354458460445466
569,0.9905875699130704
570,0.9302520121804649
571,1.065477746806766
572,0.9638525980869677
573,1.056499397333595
574,1.0109365544703008
575,0.9634502421336281
576,0.9921628083533336
577,1.0958887855851462
578,1.1407035899091094
579,1.2439924355263605
580,0.9749907304499827
581,1.1149404777676033
582,1.0372252134272317
583,1.075650366549739
584,1.103361328548052
585,0.9663706661730822
586,1.0431454858777762
587,1.0299107617330399
588,0.9284051573272186
589,1.0360559258737758
590,1.0623759164875308
591,0.9925001851192063
592,1.1218578755083304
593,0.9908027686329394
594,1.0108971106898803
595,1.0123385839971317
596,1.0863656437904536
597,1.0505204596648385
598,1.0704788215515355
599,1.0848678707037176
600,1.0461345232883696
601,1.0740170121074313
602,1.0482362478388596
603,1.1423941650438734
604,1.0632618683190505
605,1.0710857876417004
606,0.9710548817564152
607,1.042690823354664
608,1.1145269792905559
609,0.9802492346374962
610,1.0811669515617315
611,1.0792560977896406
612,1.1298740256824031
613,1.0386334574311877
614,0.9938665707024446
615,1.047590268944797
616,1.0638057424666987
617,0.9764960169004065
618,1.1167619866894134
619,1.1086348372633303
620,1.0518615392177335
621,1.0914891004344496
622,1.0024594819708703
623,1.1133475052312893
624,1.0419667894425502
625,1.0193026660862092
626,1.0637955257133331
627,1.0682210658530857
628,1.0045583896964108
629,0.9526152865916832
630,0.9916181132118838
631,0.9337308468892858
632,1.0394869064972672
633,0.9849527733866402
634,1.0198280261837656
635,0.9490506078285196
636,1.0179009596250295
637,1.0780839577668142
638,1.0809657495599967
639,1.0390299902890434
640,1.0521623198932528
641,1.0530911328647343
642,0.9909553038234127
643,1.053475856046456
644,1.0584043427690502
645,1.0259797576831085
646,1.0370412950671617
647,0.9976287347924904
648,1.0036253856043782
649,1.0434668434929275
650,1.0052969285241706
651,1.0137381702225239
652,1.0397320694276972
653,1.0626039985405409
654,1.086478188825078
655,1.1849473759185518
656,1.0743347118915643
657,1.1045891823706986
658,1.2258990873651991
659,1.1529933902310716
660,1.0549600786914224
661,1.0083769520945955
662,1.0369272611820386
663,0.9530904581949625
664,1.0424076437718652
665,1.0817632683961154
666,1.0726691723888342
667,1.1151669650074811
668,0.9647308928772106
669,1.0608525126925088
670,0.9357695112061294
671,1.024843311635044
672,0.9655712042187301
673,0.9473205200458654
674,0.9982705072170646
675,1.0476247789527597
676,1.0223287693762024
677,1.0698527787204355
678,1.106233215436634
679,1.01782443238693
680,1.0659098019007514
681,0.9935978103156494
682,1.0056512877623247
683,1.0502957925204692
684,1.0703444513944598
685,1.0478493568392917
686,1.0426546022086214
687,0.9948972374654983
688,0.9942705848608661
689,1.128471041533482
690,0.9901492967213485
691,0.8757687078655199
692,0.944194359610648
693,1.1379041321352117
694,1.0688447708390614
695,1.042967296491141
696,1.0372585518325412
697,1.1025513244978955
698,1.0726551292204887
699,1.0306735397553783
700,1.125358210475383
701,1.1027299903105563
702,1.0380628433238221
703,0.9621981416892524
704,1.0062746816485697
705,1.0805488310841591
706,1.047871399724747
707,0.9447022097416308
708,1.003293278102163
709,1.0440641093355012
710,0.9594530827642624
711,1.0779682735582192
712,1.0337985460862789
713,1.1056214031511626
714,0.9944378987880499
715,0.9157210940787788
716,1.0060034418412869
717,1.1386210302175803
718,0.9597065444975462
719,1.0463517341111566
720,0.9237134694526421
721,0.9825761613504693
722,0.9761902179415126
723,0.9563759255988584
724,1.0249753973079285
725,0.977114855932301
726,1.0261941531021666
727,1.0961754848595662
728,1.137243189454277
729,0.9895753283281477
730,1.0065060567301973
731,1.0042254431981796
732,1.1302311655527566
733,1.0507531461457356
734,1.135831761653507
735,1.0098577753271425
736,0.9764188784689002
737,1.0190239023812848
738,0.9927667805768935
739,1.053551198056701
740,1.1791277816742605
741,0.9385771253657987
742,1.0478504383172718
743,1.0722974166052948
744,1.1409558774125084
745,1.155114403678535
746,1.0066404005397824
747,0.9977014583080407
748,0.9448551315949427
749,0.9587106625873626
750,1.0747254240959832
751,0.9797266532682487
752,1.0069867190987136
753,1.0447827435132002
754,1.0262352752753603
755,1.162141792593836
756,0.9445710691012434
757,1.0280189846747219
758,1.0620126387909115
759,1.0560453006889494
760,0.9962747983427386
761,1.0271386320449654
762,1.0465673987964015
763,1.0321543941903493
764,1.0265566820395464
765,0.9771682829612566
766,1.1139775063673751
767,0.974875413719873
768,1.1430617154414042
769,1.0260044035489433
770,1.0001951708096704
771,1.1493729248651667
772,0.9834388950936939
773,0.9377488531137178
774,0.9675929350059117
775,1.0797384627831625
776,0.9908916155374239
777,1.0684330667893258
778,0.959786760728453
779,0.9452862684000494
780,1.0831156085625502
781,1.0761287536712423
782,1.0970097281619775
783,1.0800863850340432
784,1.0495757677502617
785,1.09319839619684
786,1.1006721575402052
787,1.0479430280886701
788,1.0198367546387168
789,1.117450052346901
790,1.0730779199518041
791,1.005738004062243
792,1.0491546403727527
793,1.0016692892644168
794,1.1901938530619163
795,1.0582093537152248
796,0.9960375515308298
797,1.0603954172544143
798,1.0059432122324126
799,1.0270132314240332
800,1.1717471936700448
801,1.0384669410089993
802,1.2094549046116836
803,1.033411813066102
804,1.061911150906617
805,1.1035960441893176
806,1.0320069019565858
807,1.1049340873575575
808,1.0851257818145412
809,1.0169380411316034
810,0.9843074313090734
811,1.025487098188904
812,1.0419536782164427
813,1.0699422923716484
814,1.087593980135773
815,1.1124801764652847
816,1.0154533126191168
817,1.0390361377160715
818,1.0272469672677922
819,1.0339586742671396
820,1.0383123763498503
821,0.943154500184738
822,0.994882738710107
823,1.0435109289565805
824,1.0911221350554414
825,1.0406729730015514
826,0.9609491656571718
827,1.1607029877433501
828,1.0126418682953304
829,1.0428853009347978
830,1.0080846980689253
831,1.0705948205958995
832,0.952417799919798
833,0.9988096842549984
834,1.0146066356633516
835,1.0931067539566985
836,1.03007766329069
837,0.9767965401993632
838,1.0832699992300938
839,0.9893700586175804
840,0.9975895365944468
841,1.0324571866378063
842,1.054536755329187
843,1.0304631410006055
844,0.9818495192349479
845,1.0267732928878184
846,1.0440551471804167
847,1.0163813245921525
848,1.0558665403593424
849,1.0242271346856093
850,1.1022698487427112
851,0.9852442190375358
852,0.9739745259009996
853,1.0369096140601317
854,0.9549428746466386
855,1.0188626208772351
856,1.1223747989366641
857,1.1660474309567213
858,0.990911584808437
859,1.007650017553113
860,1.0873247530731764
861,1.0115277324273835
862,1.01127534412168
863,1.0752947940700648
864,1.034226084301695
865,1.0738950942873997
866,1.0640701784305668
867,0.9919169867790736
868,1.015500097203896
869,1.0662616476781974
870,0.9448715183257133
871,1.083606767650054
872,0.9987841636046619
873,1.0201829468012464
874,1.1186273167571736
875,1.1111795838455858
876,1.0225037000390163
877,1.0359369694760392
878,1.0515811075813275
879,1.0221160455164504
880,0.9455795146806815
881,1.1436663087814993
882,1.0093059943472968
883,1.1131765788554606
884,1.0458985282770508
885,1.0635334690567209
886,0.9196285741841339
887,1.1691587939243688
888,1.0965062676381339
889,1.0270765421095327
890,1.1431150071123244
891,1.137144870593642
892,1.0870986963022045
893,1.058417773600801
894,1.0167799915117657
895,1.14952739666969
896,1.0433294934170565
897,1.0000829798691016
898,1.0344835185709444
899,1.0048356802053933
900,1.0879777878762331
901,0.9930989648688864
902,1.059625532008997
903,1.0488123271945335
904,1.0677578588835568
905,1.0667865214751013
906,0.9704481640188929
907,1.0706653354387745
908,1.1263680240544676
909,1.094174278880527
910,1.0925880855012462
911,0.9929935964242972
912,1.0070829150790677
913,1.042106382164969
914,1.0101362583441087
915,0.9757156907809944
916,1.1053173987546379
917,0.9820106006833421
918,1.0101019201443902
919,1.020957602751899
920,1.0880616878328637
921,1.0921515951235499
922,0.9577648169248395
923,1.0764684598920968
924,1.0322284736304992
925,0.9560638179445226
926,0.99683530149681
927,1.0194378888878222
928,1.0734322795612898
929,1.10976401270047
930,0.9724252791305448
931,1.0360788749060128
932,1.08984768813263
933,1.0642227512238003
934,1.0358151494822463
935,0.9431739228204816
936,0.9537944670776393
937,0.921580051946227
938,0.9784375074988896
939,1.029936978472293
940,1.009376505495815
941,1.045924668653643
942,1.0038718046360113
943,1.0369455635038298
944,1.042844708986493
945,1.0555569409190266
946,1.0984772275681989
947,1.0583514942993288
948,1.0794618799783828
949,1.0437870804464993
950,0.9375219485748617
951,1.011735845697016
952,1.0137331928119055
953,0.9670351298605996
954,0.9877278358826606
955,1.030768157107528
956,0.9896210824554771
957,0.9129290310851242
958,1.026968811046782
959,0.9585570006687886
960,0.9803884265113667
961,1.045719947861629
962,1.0200578074428113
963,0.9278479230889449
964,1.0107272897904849
965,0.9678239697654069
966,0.9091592988771894
967,1.1204549914146047
968,1.0479918548274876
969,1.060612802488004
970,1.0310873126968012
971,1.019189622508924
972,0.9698578403974225
973,1.0772927554182676
974,0.9634941785285555
975,0.9913286701912732
976,0.9460449139579474
977,1.2229895943546818
978,1.0652734043580196
979,0.9377669778337908
980,1.085533426257669
981,1.0955631918544924
982,1.1006369130531684
983,1.0871116960921146
984,1.0198525655094643
985,1.0209530638221798
986,1.0839742444378766
987,1.0931962882112476
988,0.9861781282494633
989,1.112819390522035
990,1.1726146415341112
991,1.0061131403040857
992,1.0461214227956595
993,1.0209258119166933
994,1.0847540613882223
995,1.0815867947141502
996,0.9816215579123916
997,0.9896634858972994
998,1.0097518597972501
999,0.944447856483178
